record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,sin_week_of_year,cos_week_of_year,sin_month,cos_month,gap_since_lag_1_records,lag_4_weeks,ewma_24_records,target_changing_rate_per_week_1,total_price_change_ratio,Y_true,Y_pred
67273,2031-10-11,8422,216233,126.825,126.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4011973816621555,3.1346003107408125,-0.024090697869972245,-0.032608695403442384,3.5263605246161616,3.318433571596333
67296,2031-10-11,8438,216233,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.912023005428146,3.873559058182082,-0.0026086121698148043,0.0,4.060443010546419,3.8964198649644595
67320,2031-10-11,8555,216233,127.5375,127.5375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6109179126442243,3.285003554409455,0.002830748190235783,0.01704545440952579,3.4011973816621555,3.3025520599222746
67340,2031-10-11,8562,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.912023005428146,3.8365880718170864,0.00043209148623766657,-0.016042780628255832,3.871201010907891,3.8142603261804537
67368,2031-10-11,8869,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.406719247264253,4.1775584584342935,0.006946546206819758,0.0,4.060443010546419,4.083544860795574
67415,2031-10-11,8911,216233,127.5375,127.5375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,3.331365885014602,0.003181235994638987,-0.01648351635640255,3.1354942159291497,3.3676871920176974
67391,2031-10-11,8991,216233,127.5375,127.5375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.828641396489095,3.6873032168041457,-0.012442619187939557,-0.005555555512237428,3.7612001156935624,3.760277486938017
67446,2031-10-11,9043,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7612001156935624,3.570032248483803,0.005686788362367947,0.010928961664814878,3.5263605246161616,3.6407079078792393
67465,2031-10-11,9092,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,3.2210633429718687,-0.010199593714166585,0.005434782567240452,3.332204510175204,3.2449071829076117
67489,2031-10-11,9112,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.382026634673881,4.3405146772552605,-0.002372358537263782,0.0,4.406719247264253,4.343535936832395
67513,2031-10-11,9132,216233,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4339872044851463,3.406152253953635,0.011047078167052585,0.005494505452133964,4.02535169073515,3.5234547751095513
67533,2031-10-11,9147,216233,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.174387269895637,3.880278148613801,-0.0072268817927274385,-0.015873015755143213,3.5263605246161616,3.9582318729154284
67555,2031-10-11,9164,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,3.7327448958653493,-0.004818605004364336,0.0,3.7376696182833684,3.7007479930828144
67573,2031-10-11,9178,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.6390573296152584,2.7704660590026826,-0.01451017256349243,-0.010582010503428739,2.6390573296152584,2.94525404230707
67593,2031-10-11,9190,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.3694478524670215,4.207798391927256,-0.0021424355510339015,-0.010928961664814659,4.430816798843313,4.296705786767976
67617,2031-10-11,9221,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.04305126783455,3.8004528696560507,0.01508581453775911,0.016574585506836506,3.8501476017100584,3.8187524648795548
67638,2031-10-11,9250,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,4.202856407158341,0.011587464197308052,0.005319148896460298,4.0943445622221,4.095444328743246
67664,2031-10-11,9273,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.007333185232471,3.7574860973056756,0.006767946020323052,0.011235954967585587,3.713572066704308,3.7762253685677867
67685,2031-10-11,9279,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,3.5449977164288966,0.0,0.005586592134967469,3.713572066704308,3.566798461526886
67707,2031-10-11,9281,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.174387269895637,4.059290918184416,-0.006112947045013819,0.028571428342284284,3.6109179126442243,4.082739458775217
67729,2031-10-11,9328,216233,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.58351893845611,3.4954122539192785,0.0,0.005494505452133964,3.7612001156935624,3.489625124594834
67753,2031-10-11,9371,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,3.3624403131891007,-0.003054897438916687,-0.005319148896460085,3.367295829986474,3.4071754007754533
67789,2031-10-11,9430,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.330733340286331,3.804820826161725,-0.013071266896851381,-0.005291005251714475,3.5553480614894135,3.8426722824828343
67848,2031-10-11,9432,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.367295829986474,3.4050212978902286,-0.0016324205647324824,0.02222222204894949,3.7376696182833684,3.448799250543637
67871,2031-10-11,9436,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4011973816621555,3.702155352665267,0.002116438388273311,0.03428571401074119,3.7376696182833684,3.723651071068975
67809,2031-10-11,9439,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,3.2170957025595897,0.015202621849943903,-0.016304347701721136,3.258096538021482,3.239842347790368
67769,2031-10-11,9442,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.713572066704308,3.652685785545187,0.006194728649194884,0.005319148896460298,3.912023005428146,3.6834081051452716
67889,2031-10-11,9456,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,3.427675855092507,0.017697384178631925,-0.0053763440454530215,3.1354942159291497,3.4248551166678567
67910,2031-10-11,9479,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7612001156935624,3.4972185134424114,0.0029517344769419904,0.0,3.044522437723423,3.5173797495605745
67932,2031-10-11,9481,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.343805421853684,4.267057268146878,-0.0029571600801267736,0.01612903213635885,4.31748811353631,4.184437499060397
67955,2031-10-11,9490,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,3.516890699288188,-0.005189860089942754,-0.010928961664814659,3.4011973816621555,3.4943933761003105
67976,2031-10-11,9498,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.343805421853684,4.003131674611909,-0.008173858487599097,0.005555555512237428,3.784189633918261,4.059925422065649
67996,2031-10-11,9532,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.784189633918261,3.9115945427998424,-0.0028917079951163217,0.010928961664814878,3.6109179126442243,3.950143481861098
68018,2031-10-11,9578,216233,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.828641396489095,3.492134456354494,0.002459058125954103,-0.010638297792920384,3.6635616461296463,3.464697160762544
68059,2031-10-11,9611,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.343805421853684,4.1535475534389645,-0.005497504363971842,0.005319148896460298,3.784189633918261,4.1031958814129
68084,2031-10-11,9613,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.51085950651685,4.344431811700591,-0.010080953447159233,-0.005291005251714475,4.248495242049359,4.368417514189749
68111,2031-10-11,9632,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.784189633918261,3.5725065524516078,0.004390803029357436,0.0,3.6109179126442243,3.616717965791006
68038,2031-10-11,9672,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,3.821027674396467,0.010539055539557071,0.03278688499444442,4.02535169073515,3.741494868176736
68130,2031-10-11,9680,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,3.1198543695121947,0.0014389210278934353,-0.016393442497222098,2.8903717578961645,3.127699388584784
68148,2031-10-11,9700,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,2.4787071113184975,0.035767191150056596,0.005319148896460298,1.6094379124341003,2.449434195981855
68162,2031-10-11,9713,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,3.6522990652890623,-0.009717608449706478,-0.005291005251714475,3.367295829986474,3.6883104881185744
68185,2031-10-11,9731,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.1588830833596715,3.6786573113504213,-0.006220634075008241,0.0053763440454530215,3.6109179126442243,3.6637748434059167
68206,2031-10-11,9745,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,3.9525209187368935,0.004390803029357436,-0.005291005251714475,4.04305126783455,3.9784243166324655
68228,2031-10-11,9770,216233,129.675,129.675,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,3.4081994974975425,-0.006641065522468285,-0.02150537618181187,3.258096538021482,3.533900065431328
68249,2031-10-11,9789,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6375861597263857,2.8414523159453027,0.006090864612058466,0.0,3.4011973816621555,2.8899734215994815
68337,2031-10-11,9809,216233,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,3.666346714523365,-0.010711104494327163,-0.0053475935427519435,3.258096538021482,3.7132020328109197
68271,2031-10-11,9813,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.290459441148391,3.8317371457751896,-0.006267450722743489,-0.005494505452134183,3.9318256327243257,3.9331254011886454
68292,2031-10-11,9823,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.948759890378168,4.613780886469562,0.0,0.010752688090905828,4.574710978503383,4.627773502111733
68319,2031-10-11,9837,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,3.7086868537560287,-0.001493920923567547,0.0,3.784189633918261,3.709680179832249
68359,2031-10-11,9845,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.787491742782046,4.611839258938291,-0.0031591092803024906,-0.005319148896460085,4.6443908991413725,4.623626948791688
68384,2031-10-11,9872,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.060443010546419,3.6335026428432173,0.0,0.033149171013673234,3.58351893845611,3.6547024257494343
68407,2031-10-11,9876,216233,129.675,129.675,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9889840465642745,3.521426070663134,0.0018445119034065929,-0.010869565134480686,3.4657359027997265,3.5342925097901388
68426,2031-10-11,9879,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,3.6383595918749503,0.0,0.0,3.4011973816621555,3.5990678746720968
68445,2031-10-11,9880,216233,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.382026634673881,3.831599207172169,-0.00817038242248795,0.011049723671224265,3.970291913552122,3.8880888602165853
68466,2031-10-11,9881,216233,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.189654742026425,4.061835018815283,-0.00042967790391859823,-0.0053475935427519435,4.290459441148391,4.052376345989657
68490,2031-10-11,9890,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,3.7680709265999917,0.0010174063179565448,0.005319148896460298,3.9512437185814275,3.732537798634594
68508,2031-10-11,9909,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.356708826689592,4.001112458733038,-0.014318812803639405,0.0,3.4965075614664802,3.9825760555290173
68527,2031-10-11,9954,216233,127.5375,127.5375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.871201010907891,3.338413903756019,0.0027082717635542306,0.0,3.295836866004329,3.3992380749819584
68552,2031-10-11,9961,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.477336814478207,4.160203490691101,-0.008581412358870598,0.010695187085503674,3.713572066704308,4.07397248828949
68577,2031-10-11,9984,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.07753744390572,3.5039680410826874,-0.0030946382917710204,0.010928961664814878,3.6375861597263857,3.5247421529026193
67048,2031-10-11,8023,216418,105.45,119.7,0,1,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.247024072160486,5.506878483164182,0.0028600434512518163,-0.006711409332754807,5.552959584921617,5.52509102940217
67075,2031-10-11,8058,216418,105.45,105.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.672828834461906,4.493812794883695,-0.0038520950846326987,0.0,4.143134726391533,4.46333935082867
67023,2031-10-11,8063,216418,69.1125,69.1125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.204692619390966,3.836781129963071,-0.004387726559490666,-0.19834710513733975,4.189654742026425,3.8808286858508287
66956,2031-10-11,8091,216418,104.7375,104.7375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.995732273553991,3.1462828166028975,0.017532800873211248,-0.013422818665509748,3.713572066704308,3.221352325669088
66997,2031-10-11,8094,216418,87.6375,87.6375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.795790545596741,4.524387854396035,-0.011300026587403554,-0.008064516037752977,4.356708826689592,4.391840016555875
66972,2031-10-11,8095,216418,106.1625,106.1625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.123963979403259,5.090302586859155,0.013191862169104396,0.0,4.852030263919617,5.089583394590121
67123,2031-10-11,8121,216418,69.1125,69.1125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,3.8308772654298977,0.0017076526734616248,-0.20491803042947335,4.356708826689592,4.101110942518495
67145,2031-10-11,8218,216418,67.6875,67.6875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.007333185232471,3.738667176435731,-0.022862964912926307,-0.20833333089668618,4.189654742026425,3.7276941336524674
67098,2031-10-11,8222,216418,105.45,105.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.919980925828125,5.1485568025555395,0.00789604501979191,-0.006711409332754807,4.997212273764115,5.057574667986627
67228,2031-10-11,8398,216418,87.6375,87.6375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.477336814478207,4.620488285855794,-0.0017161718892305482,-0.17999999831578947,4.882801922586371,4.564470020410584
67250,2031-10-11,8400,216418,101.8875,100.4625,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9889840465642745,3.946478670953876,0.022087473073815072,-0.04666666623001947,3.912023005428146,3.9574926898005116
67269,2031-10-11,8422,216418,68.4,68.4,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,3.7268212053328127,-0.017248791331950526,-0.2131147516466522,3.9512437185814275,3.89050394416286
67291,2031-10-11,8438,216418,87.6375,85.5,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.075173815233827,4.406403762561138,-0.019694137129594506,0.008196721217179,4.564348191467836,4.521992826487279
67315,2031-10-11,8555,216418,69.1125,69.1125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,3.275143168452067,-0.023661057304035043,-0.21138211140913302,3.332204510175204,3.485859982676301
67335,2031-10-11,8562,216418,104.025,104.025,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.61512051684126,4.945229942001258,0.007999260557566692,-0.020134227998264555,4.867534450455582,4.851860822261391
67362,2031-10-11,8869,216418,103.3125,103.3125,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.0106352940962555,4.795840814507191,-0.0006904139894666388,-0.0333333330214425,4.852030263919617,4.822889592597236
67411,2031-10-11,8911,216418,69.1125,69.1125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,3.7831823096167625,-0.013659529725600483,-0.1848739473993932,4.143134726391533,3.877086323065911
67386,2031-10-11,8991,216418,69.1125,69.1125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.382026634673881,4.452416855894739,-0.006370786662636319,-0.20491803042947335,4.59511985013459,4.520438703720183
67441,2031-10-11,9043,216418,105.45,105.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.04305126783455,4.435177283240377,0.005306288377440826,-0.006711409332754807,4.31748811353631,4.478640268822383
67462,2031-10-11,9092,216418,69.825,69.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.060443010546419,4.181704152574364,0.0005691553326092486,-0.20325203020108937,4.406719247264253,4.250784452131976
67483,2031-10-11,9112,216418,104.7375,103.3125,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.313205979041787,5.336718351053582,-0.0020408698568354544,-0.013422818665509748,5.342334251964811,5.371388225717871
67528,2031-10-11,9147,216418,104.7375,104.7375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.653960350157523,4.545787251571037,-0.0030220171842158406,-0.019999999812865526,4.6913478822291435,4.534258944605053
67551,2031-10-11,9164,216418,104.7375,104.7375,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.787491742782046,4.793169041495251,0.0011032691619861162,-0.019999999812865526,4.8283137373023015,4.856671142347109
67613,2031-10-11,9221,216418,85.5,85.5,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4011973816621555,3.543609056180263,-0.029998408632101743,0.0,3.5263605246161616,3.257847640282004
67632,2031-10-11,9250,216418,104.025,99.0375,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.272999558563747,5.329276515447027,-0.000919315100542975,-0.020134227998264555,5.135798437050262,5.204704890520631
67658,2031-10-11,9273,216418,66.2625,66.2625,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.0238805208462765,5.072682893725443,0.008976132523926884,-0.20512820266752788,5.834810737062605,5.890880241412974
67681,2031-10-11,9279,216418,69.1125,69.825,0,1,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.23410650459726,4.235720957474214,-0.01699229712544294,-0.21138211140913302,4.23410650459726,4.462297462895791
